category,target,k,features,R2,Q2,RMSE,CV,equation
Modeling,dG,4,ar2_Ar_LUMO|ar2_nbo_q_a|ar2_nbo_q_b|ar2_Ar_NBO_C1,0.5466332529616238,-0.8837765510000593,0.11944830149633134,LOOCV,dG = 174.78 + 0.12*ar2_Ar_LUMO - 54.23*ar2_nbo_q_a - 48.88*ar2_nbo_q_b - 236.24*ar2_Ar_NBO_C1
Modeling,dG,4,ar2_Ar_LUMO|ar2_Ar_NBO_OH|ar2_nbo_q_b|ar2_nbo_q_c,0.5466332529616238,-0.8837765510000593,0.11944830149633134,LOOCV,dG = 174.78 + 0.12*ar2_Ar_LUMO - 54.23*ar2_Ar_NBO_OH - 48.88*ar2_nbo_q_b - 236.24*ar2_nbo_q_c
Modeling,dG,4,ar2_Ar_LUMO|ar2_Ar_NBO_OH|ar2_nbo_q_b|ar2_Ar_NBO_C1,0.5466332529616238,-0.8837765510000593,0.11944830149633134,LOOCV,dG = 174.78 + 0.12*ar2_Ar_LUMO - 54.23*ar2_Ar_NBO_OH - 48.88*ar2_nbo_q_b - 236.24*ar2_Ar_NBO_C1
Modeling,dG,5,ar1_q_mean|ar2_nbo_q_mean|ar2_nbo_q_c|ar2_bond_length_c_e|ar2_q_b,0.6871956733590825,-0.890419688205673,0.09921824091229454,LOOCV,dG = -7.33 + 3.27*ar1_q_mean - 24.76*ar2_nbo_q_mean - 5.22*ar2_nbo_q_c + 5.98*ar2_bond_length_c_e + 5.28*ar2_q_b
Modeling,dG,4,ar2_Ar_LUMO|ar2_nbo_q_b|ar1_q_c|ar2_nbo_q_c,0.5735450696370132,-0.8959119901015351,0.11584884735068289,LOOCV,dG = 19.25 + 0.19*ar2_Ar_LUMO - 2.38*ar2_nbo_q_b + 1.55*ar1_q_c - 27.04*ar2_nbo_q_c
Modeling,dG,4,ar2_Ar_LUMO|ar2_nbo_q_b|ar1_q_c|ar2_Ar_NBO_C1,0.5735450696370132,-0.8959119901015351,0.11584884735068289,LOOCV,dG = 19.25 + 0.19*ar2_Ar_LUMO - 2.38*ar2_nbo_q_b + 1.55*ar1_q_c - 27.04*ar2_Ar_NBO_C1
Modeling,dG,3,ar2_Ar_LUMO|ar2_nbo_q_a|ar2_nbo_q_c,0.4077238804139248,-0.8984031106277919,0.13652659481537083,LOOCV,dG = 16.11 + 0.17*ar2_Ar_LUMO + 4.03*ar2_nbo_q_a - 19.86*ar2_nbo_q_c
Modeling,dG,3,ar2_Ar_LUMO|ar2_nbo_q_a|ar2_Ar_NBO_C1,0.4077238804139248,-0.8984031106277919,0.13652659481537083,LOOCV,dG = 16.11 + 0.17*ar2_Ar_LUMO + 4.03*ar2_nbo_q_a - 19.86*ar2_Ar_NBO_C1
Modeling,dG,3,ar2_Ar_LUMO|ar2_Ar_NBO_OH|ar2_nbo_q_c,0.4077238804139248,-0.8984031106277919,0.13652659481537083,LOOCV,dG = 16.11 + 0.17*ar2_Ar_LUMO + 4.03*ar2_Ar_NBO_OH - 19.86*ar2_nbo_q_c
Modeling,dG,3,ar2_Ar_LUMO|ar2_Ar_NBO_OH|ar2_Ar_NBO_C1,0.4077238804139248,-0.8984031106277919,0.13652659481537083,LOOCV,dG = 16.11 + 0.17*ar2_Ar_LUMO + 4.03*ar2_Ar_NBO_OH - 19.86*ar2_Ar_NBO_C1
Modeling,dG,4,ar2_q_a|ar2_nbo_q_b|ar2_Ar_v_CeqO|ar2_q_b,0.5427298432233485,-0.9198729407690289,0.1199614140793888,LOOCV,dG = 32.71 - 18.49*ar2_q_a - 20.54*ar2_nbo_q_b - 0.03*ar2_Ar_v_CeqO + 80.22*ar2_q_b
Modeling,dG,4,ar2_q_a|ar2_nbo_q_b|ar2_ir_c_o_freq_cm1|ar2_q_b,0.5427298432233485,-0.9198729407690289,0.1199614140793888,LOOCV,dG = 32.71 - 18.49*ar2_q_a - 20.54*ar2_nbo_q_b - 0.03*ar2_ir_c_o_freq_cm1 + 80.22*ar2_q_b
Modeling,dG,4,ar2_Ar_LUMO|ar2_nbo_q_b|ar2_nbo_q_c|ar2_q_b,0.5438636273676045,-0.9649568951480998,0.11981260187285614,LOOCV,dG = 5.18 + 0.15*ar2_Ar_LUMO - 3.83*ar2_nbo_q_b - 15.12*ar2_nbo_q_c + 21.73*ar2_q_b
Modeling,dG,4,ar2_Ar_LUMO|ar2_nbo_q_b|ar2_Ar_NBO_C1|ar2_q_b,0.5438636273676045,-0.9649568951480998,0.11981260187285614,LOOCV,dG = 5.18 + 0.15*ar2_Ar_LUMO - 3.83*ar2_nbo_q_b - 15.12*ar2_Ar_NBO_C1 + 21.73*ar2_q_b
Modeling,dG,5,ar1_q_mean|ar2_Ar_LUMO|ar2_nbo_q_a|ar2_nbo_q_b|ar2_bond_length_c_a,0.8225265898913624,-0.9729165557210946,0.07473461375438469,LOOCV,dG = -198.61 + 2.80*ar1_q_mean + 0.26*ar2_Ar_LUMO + 66.80*ar2_nbo_q_a + 27.85*ar2_nbo_q_b + 168.76*ar2_bond_length_c_a
