k,features,R2,Q2,RMSE,sampled
5,Ar1_LUMO|Ar2_NBO_=O|Ar1_NBO_-O|Ar1_NBO_C2|ar2_enthalpy_hartree,0.9434891647134231,0.7740161052245211,0.4423018315796035,0
4,Ar1_LUMO|sum_homo_hartree|Ar1_v_C=O|Ar2_NBO_C2,0.9317910050118983,0.7740131478149924,0.4859299862274798,0
4,Ar1_LUMO|Ar2_v_C=O|Ar1_NBO_-O|Ar2_NBO_C2,0.9370128145078636,0.7740101084117492,0.4669592426090489,0
5,Ar1_v_C=O|Ar2_NBO_C2|ar2_enthalpy_hartree|Ar1_I_C=O|sum_enthalpy_hartree,0.9500498132239794,0.7739959459879063,0.4158353758042197,0
4,Ar2_LUMO|prod_homo_hartree|Ar1_HOMO|Ar2_NBO_C2,0.9264886947566383,0.7739853675433448,0.5044637238921726,0
5,Ar2_NBO_=O|Ar1_NBO_-O|Ar2_NBO_-O|Ar2_I_C=O|ar2_enthalpy_hartree,0.9364403958367481,0.773953509864697,0.4690762735844939,0
5,Ar2_LUMO|prod_homo_hartree|Ar1_NBO_-O|Ar1_NBO_C2|sum_enthalpy_hartree,0.9405969949910189,0.7739343120701365,0.453478897414154,0
5,Ar1_LUMO|sum_homo_hartree|Ar2_NBO_=O|Ar1_NBO_C2|sum_enthalpy_hartree,0.9450015533059605,0.7739160159389135,0.4363430735964128,0
5,Ar1_LUMO|prod_homo_hartree|Ar2_v_C=O|Ar2_NBO_=O|Ar2_I_C=O,0.9650392041554396,0.7738935728235017,0.34789126915826946,0
3,Ar2_NBO_=O|Ar1_HOMO|sum_enthalpy_hartree,0.8967076874440123,0.7737804456969987,0.5979802973849041,0
3,Ar2_LUMO|prod_homo_hartree|ar2_enthalpy_hartree,0.9003740986235315,0.7737315975199914,0.5872716096519356,0
5,prod_homo_hartree|Ar2_NBO_=O|Ar2_HOMO|Entry|sum_enthalpy_hartree,0.9166407636224495,0.7737213580751278,0.5371922496507036,0
5,sum_homo_hartree|Ar1_NBO_=O|Ar1_NBO_C2|Entry|Ar1_I_C=O,0.9415466501072159,0.7737213543773689,0.44983948886242875,0
3,Ar2_HOMO|Ar1_NBO_C2|Entry,0.895180153089745,0.7737101880292675,0.6023856741800852,0
3,Ar2_LUMO|sum_homo_hartree|ar2_enthalpy_hartree,0.9014725065949225,0.7736713697606244,0.5840252064188551,0
5,Ar1_LUMO|prod_homo_hartree|Ar2_v_C=O|Ar2_NBO_C2|Ar2_I_C=O,0.9640452800480654,0.7736594787736663,0.3528018304124494,0
4,Ar2_LUMO|Ar2_v_C=O|Ar1_HOMO|ar2_enthalpy_hartree,0.9355307643396065,0.7736567913511585,0.4724209353224656,0
5,Ar2_LUMO|Ar2_v_C=O|Ar1_NBO_=O|Ar2_NBO_C2|Ar1_I_C=O,0.95091509923338,0.7735369264179189,0.4122178873158981,0
4,Ar1_v_C=O|Ar2_HOMO|Ar2_NBO_C2|Ar2_I_C=O,0.9488698887958966,0.7735206405932961,0.4207181451562766,0
5,Ar2_LUMO|Ar1_NBO_=O|Ar2_NBO_C2|ar2_enthalpy_hartree|Ar1_I_C=O,0.9509609170994543,0.7735060469248776,0.41202545182982886,0
4,Ar1_LUMO|Ar2_LUMO|Ar2_NBO_C2|Entry,0.9162135366582954,0.7734840017019288,0.5385670805444376,0
4,Ar1_LUMO|Ar1_NBO_=O|Ar2_NBO_-O|sum_enthalpy_hartree,0.9174124984974638,0.7734511210461433,0.5346998205255489,0
5,Ar2_NBO_=O|Ar1_NBO_=O|Ar1_NBO_-O|Ar2_I_C=O|ar2_enthalpy_hartree,0.9364451588658461,0.7734508801290768,0.46905869743822687,0
5,Ar2_LUMO|Ar1_v_C=O|Ar2_v_C=O|Ar1_HOMO|Ar1_I_C=O,0.9692708908024182,0.7734445889876491,0.3261578681783901,0
4,Ar1_NBO_=O|Ar2_NBO_-O|Entry|Ar1_I_C=O,0.9318718082508315,0.7733822313361455,0.4856420744033887,0
5,Ar2_LUMO|prod_homo_hartree|sum_homo_hartree|Ar2_NBO_=O|Ar1_NBO_=O,0.9424250543521404,0.7733722377855939,0.44644672637442834,0
4,sum_homo_hartree|Ar1_NBO_=O|Ar2_NBO_C2|sum_enthalpy_hartree,0.9087832346745841,0.773329852637733,0.5619403378109693,0
5,Ar2_LUMO|Ar2_HOMO|Ar1_HOMO|Ar2_NBO_-O|Entry,0.9632332605733221,0.7733132599786504,0.3567635141052983,0
5,Ar2_LUMO|sum_homo_hartree|Ar2_HOMO|Ar2_NBO_-O|Entry,0.9632332605733221,0.7733132599786503,0.3567635141052984,0
5,Ar2_LUMO|sum_homo_hartree|Ar1_HOMO|Ar2_NBO_-O|Entry,0.963233260573322,0.7733132599786495,0.35676351410529855,0
5,Ar1_LUMO|Ar2_NBO_=O|Ar1_NBO_C2|Ar2_I_C=O|Ar1_I_C=O,0.9440718407322085,0.7733016759774742,0.4400156643142692,0
5,Ar2_LUMO|prod_homo_hartree|Entry|ar2_enthalpy_hartree|Ar1_I_C=O,0.9337806549682477,0.7732097838989748,0.4787902687190884,0
5,Ar2_LUMO|prod_homo_hartree|Ar1_NBO_=O|Ar1_I_C=O|sum_enthalpy_hartree,0.9580406932928248,0.7732038793869833,0.3811246392878166,0
3,Ar1_LUMO|Entry|sum_enthalpy_hartree,0.8811484586554031,0.7731911561332669,0.6414388844751042,0
5,Ar2_LUMO|Ar2_NBO_-O|Entry|ar2_enthalpy_hartree|sum_enthalpy_hartree,0.9421797359148648,0.7731741665494796,0.4473968375381736,0
5,Ar1_NBO_=O|Ar1_HOMO|Ar2_NBO_C2|Entry|Ar2_I_C=O,0.9468055750451174,0.7731605099671104,0.42912709204750876,0
5,Ar2_LUMO|sum_homo_hartree|Ar1_NBO_=O|Ar1_NBO_-O|ar2_enthalpy_hartree,0.9470481685064513,0.7731490442707688,0.4281474556553566,0
5,Ar2_NBO_=O|Ar1_NBO_=O|Ar2_NBO_-O|Ar2_I_C=O|ar2_enthalpy_hartree,0.9364457801241202,0.7731447233721696,0.46905640487243866,0
4,Ar1_LUMO|prod_homo_hartree|Ar1_NBO_C2|ar2_enthalpy_hartree,0.9253807645073692,0.7730642856910375,0.5082510354164235,0
4,prod_homo_hartree|Ar1_NBO_=O|Ar2_NBO_C2|ar2_enthalpy_hartree,0.9142034144583282,0.7730471906978716,0.5449891758284228,0
5,Ar1_v_C=O|Ar1_NBO_=O|Ar2_NBO_-O|Ar2_I_C=O|Ar1_I_C=O,0.959604753309077,0.7730212037452445,0.37395384827483347,0
5,Ar2_LUMO|Ar1_NBO_=O|Ar2_NBO_C2|Ar1_NBO_C2|Ar2_I_C=O,0.9438673263251094,0.7729990883128549,0.4408194403279318,0
4,Ar2_LUMO|Ar2_v_C=O|Ar1_HOMO|Ar2_NBO_-O,0.9328731366557322,0.7729850606491747,0.4820599502395969,0
4,Ar1_v_C=O|Ar1_HOMO|ar2_enthalpy_hartree|sum_enthalpy_hartree,0.9315455275314806,0.7729727923470001,0.4868036080845022,0
5,prod_homo_hartree|sum_homo_hartree|Ar1_NBO_C2|ar2_enthalpy_hartree|Ar1_I_C=O,0.939079268572392,0.7729720059982274,0.4592354748819566,0
5,Ar1_LUMO|Ar2_LUMO|Ar1_NBO_=O|Ar1_NBO_-O|Ar2_I_C=O,0.9545820626016612,0.7728892783194311,0.3965213518615935,0
5,Ar2_LUMO|Ar1_NBO_-O|Entry|Ar2_I_C=O|sum_enthalpy_hartree,0.9451740031865592,0.7728596265122176,0.4356584507263026,0
5,Ar1_v_C=O|Ar2_v_C=O|Ar2_I_C=O|ar2_enthalpy_hartree|Ar1_I_C=O,0.9535404454499181,0.7728427378509022,0.40104249660631736,0
5,Ar1_NBO_=O|Ar1_NBO_-O|Ar2_NBO_-O|Ar2_I_C=O|sum_enthalpy_hartree,0.9364423302861806,0.7728397406290703,0.46906913531445965,0
5,Ar1_LUMO|Ar2_LUMO|Ar2_HOMO|Ar1_NBO_C2|sum_enthalpy_hartree,0.9409961307304101,0.7728340474892299,0.4519528407763764,0
4,sum_homo_hartree|Ar1_v_C=O|Ar2_NBO_=O|sum_enthalpy_hartree,0.9187848442434987,0.7728298686447732,0.5302386917864302,0
4,Ar1_LUMO|Ar2_NBO_=O|Ar1_NBO_-O|Ar1_NBO_C2,0.9281320600200988,0.7727737969537039,0.4987931408901571,0
5,prod_homo_hartree|sum_homo_hartree|Ar2_NBO_-O|Ar1_NBO_C2|ar2_enthalpy_hartree,0.9252552751690738,0.7727504476665238,0.508678226160334,0
5,Ar2_LUMO|Ar1_v_C=O|Ar2_HOMO|Ar1_NBO_-O|Ar2_NBO_C2,0.9507161298732139,0.772721905559618,0.41305252056117775,0
4,Ar1_LUMO|Ar2_v_C=O|Ar1_NBO_C2|Ar1_I_C=O,0.9398344533783171,0.7726392497556757,0.4563802141882942,0
5,Ar1_LUMO|Ar1_v_C=O|Ar1_NBO_=O|Ar2_NBO_-O|Ar1_I_C=O,0.9624162163536496,0.7726264360042484,0.3607057987673022,0
4,Ar2_LUMO|Ar2_NBO_=O|Ar2_NBO_C2|Ar1_NBO_C2,0.9234155025142984,0.7725771511860109,0.5149004934078086,0
5,Ar2_LUMO|Ar2_NBO_=O|Ar1_NBO_C2|Entry|Ar2_I_C=O,0.9365784330641312,0.7724871564966045,0.46856663241432456,0
4,prod_homo_hartree|Ar2_HOMO|Ar2_NBO_C2|ar2_enthalpy_hartree,0.9119870956501297,0.7724143423409799,0.5519834426119451,0
5,prod_homo_hartree|sum_homo_hartree|Ar1_NBO_=O|Ar2_NBO_C2|ar2_enthalpy_hartree,0.9328991152829136,0.7724107478932896,0.48196666070552185,0
5,Ar2_LUMO|Ar2_NBO_=O|Ar1_NBO_=O|Ar2_NBO_C2|ar2_enthalpy_hartree,0.9428923216190226,0.7723963615187648,0.4446313974565014,0
5,Ar2_LUMO|Ar2_NBO_=O|Ar1_HOMO|Ar1_NBO_C2|sum_enthalpy_hartree,0.9469928232425524,0.7723675807647287,0.4283711471192569,0
4,Ar1_LUMO|Ar1_v_C=O|Ar1_HOMO|Ar2_NBO_-O,0.9190759936868124,0.7723662263347908,0.5292874080901034,0
4,Ar1_LUMO|sum_homo_hartree|Ar2_NBO_C2|Ar2_I_C=O,0.9494039363702107,0.7723456872595954,0.41851520366586104,0
5,Ar1_LUMO|Ar2_LUMO|Ar2_v_C=O|Ar1_HOMO|Ar2_I_C=O,0.9660808170692254,0.7723243848504504,0.34266959045931855,0
5,Ar1_LUMO|sum_homo_hartree|Ar1_v_C=O|Ar2_NBO_=O|Ar1_NBO_=O,0.9481174800924351,0.7723132616306236,0.4238023935234306,0
5,prod_homo_hartree|sum_homo_hartree|Ar2_v_C=O|Ar2_HOMO|Ar2_NBO_C2,0.9712656939239144,0.7723058608142999,0.31539385773592293,0
5,prod_homo_hartree|sum_homo_hartree|Ar2_v_C=O|Ar1_HOMO|Ar2_NBO_C2,0.9712656939239145,0.7723058608142979,0.3153938577359225,0
5,prod_homo_hartree|Ar2_v_C=O|Ar2_HOMO|Ar1_HOMO|Ar2_NBO_C2,0.971265693923914,0.772305860814294,0.31539385773592454,0
5,Ar1_LUMO|Ar1_NBO_=O|Ar1_NBO_-O|Ar2_NBO_-O|Ar2_I_C=O,0.9550467786719602,0.7722585956976262,0.39448753390307567,0
5,Ar1_LUMO|prod_homo_hartree|Ar1_HOMO|Ar2_NBO_C2|sum_enthalpy_hartree,0.9427321698925898,0.7722583309383187,0.44525441903506613,0
3,Ar1_LUMO|prod_homo_hartree|sum_enthalpy_hartree,0.9027455132281612,0.7722426111997542,0.5802400443437892,0
4,Ar1_LUMO|Ar2_NBO_=O|Ar1_NBO_-O|Entry,0.9344524241378561,0.7722325736001033,0.4763555087250337,0
5,Ar2_LUMO|prod_homo_hartree|Ar2_v_C=O|Ar1_HOMO|Ar1_NBO_C2,0.9457489684237298,0.7721452252118841,0.4333680349637458,0
4,Ar1_v_C=O|Ar1_NBO_C2|ar2_enthalpy_hartree|sum_enthalpy_hartree,0.9308058847142741,0.772133736181902,0.48942647109379933,0
5,Ar2_LUMO|sum_homo_hartree|Ar1_v_C=O|Ar2_NBO_=O|Ar2_HOMO,0.9497449873535717,0.772068210802638,0.4171022837887259,0
5,Ar2_LUMO|Ar1_v_C=O|Ar2_NBO_=O|Ar2_HOMO|Ar1_HOMO,0.9497449873535717,0.7720682108026371,0.4171022837887258,0
5,Ar2_LUMO|sum_homo_hartree|Ar1_v_C=O|Ar2_NBO_=O|Ar1_HOMO,0.9497449873535717,0.7720682108026371,0.417102283788726,0
5,Ar2_LUMO|Ar2_v_C=O|Ar1_NBO_=O|Ar1_NBO_-O|Ar1_I_C=O,0.9631127125468242,0.7720463275578229,0.35734790020739693,0
5,Ar2_NBO_=O|Ar1_NBO_=O|Ar1_NBO_-O|Ar2_NBO_-O|Ar1_I_C=O,0.9359548426561028,0.771970050548197,0.4708645803761358,0
5,Ar1_LUMO|Ar2_NBO_-O|Ar1_NBO_C2|Ar2_I_C=O|ar2_enthalpy_hartree,0.935458502930988,0.7719608685810149,0.4726856215815395,0
5,Ar2_LUMO|Ar2_NBO_=O|Ar1_NBO_-O|Ar2_NBO_-O|Ar2_I_C=O,0.9550419084939632,0.7719529827037404,0.394508902477095,0
3,Ar1_LUMO|Ar2_HOMO|Ar1_NBO_-O,0.907565518005184,0.7718836634863055,0.5656787705676347,0
4,Ar1_NBO_=O|Ar1_NBO_-O|Ar2_NBO_-O|Ar1_I_C=O,0.9328781687957087,0.7718770327744133,0.48204188117983715,0
4,Ar2_LUMO|Ar2_v_C=O|Ar1_NBO_-O|Ar2_NBO_-O,0.9411497932429145,0.7718359410894036,0.45136395156875975,0
5,prod_homo_hartree|sum_homo_hartree|Ar2_v_C=O|Ar2_NBO_=O|Ar2_HOMO,0.9732153372876771,0.7718186251491024,0.3045060778190995,0
5,prod_homo_hartree|sum_homo_hartree|Ar2_v_C=O|Ar2_NBO_=O|Ar1_HOMO,0.9732153372876772,0.7718186251490997,0.30450607781909894,0
5,prod_homo_hartree|Ar2_v_C=O|Ar2_NBO_=O|Ar2_HOMO|Ar1_HOMO,0.9732153372876767,0.7718186251490926,0.30450607781910105,0
5,Ar1_LUMO|Ar2_NBO_=O|Ar1_NBO_-O|Ar2_NBO_-O|Ar2_I_C=O,0.9550301355119424,0.771791670228347,0.394560553270515,0
5,Ar1_LUMO|Ar2_NBO_-O|Ar1_NBO_C2|ar2_enthalpy_hartree|sum_enthalpy_hartree,0.9327897450920031,0.7717891781469997,0.4823592883420888,0
5,Ar2_LUMO|prod_homo_hartree|Ar2_HOMO|Ar1_NBO_C2|sum_enthalpy_hartree,0.9452279229689943,0.7717665255638817,0.43544416928437496,0
4,Ar2_NBO_=O|Ar2_I_C=O|Ar1_I_C=O|sum_enthalpy_hartree,0.8803582162353183,0.7717370562353644,0.6435678111185198,0
5,Ar2_LUMO|sum_homo_hartree|Ar1_v_C=O|Ar2_HOMO|Ar2_I_C=O,0.9695477566898348,0.7717318986333711,0.3246852203499222,0
5,Ar2_LUMO|Ar1_v_C=O|Ar2_HOMO|Ar1_HOMO|Ar2_I_C=O,0.9695477566898348,0.7717318986333705,0.32468522034992214,0
5,Ar2_LUMO|sum_homo_hartree|Ar1_v_C=O|Ar1_HOMO|Ar2_I_C=O,0.9695477566898348,0.7717318986333703,0.3246852203499224,0
5,Ar2_LUMO|prod_homo_hartree|Ar2_NBO_C2|Ar1_NBO_C2|sum_enthalpy_hartree,0.9425070882332239,0.7717283280132773,0.44612856009473423,0
3,Ar2_v_C=O|Ar1_HOMO|Ar2_I_C=O,0.9249069115523183,0.7717274868923902,0.5098622494573212,0
5,Ar2_LUMO|Ar1_NBO_=O|Ar1_NBO_-O|Ar2_NBO_-O|Ar2_I_C=O,0.9549620048630935,0.7716147003809228,0.3948593254915324,0
4,prod_homo_hartree|Ar1_v_C=O|Ar2_NBO_=O|sum_enthalpy_hartree,0.9209628247161504,0.7715209925894578,0.5230805596880217,0
5,Ar2_LUMO|prod_homo_hartree|sum_homo_hartree|Ar2_NBO_-O|Ar1_NBO_C2,0.9320228274218497,0.7715054658897537,0.48510351649917,0
5,Ar1_LUMO|Ar1_v_C=O|Ar2_v_C=O|Ar2_NBO_C2|Entry,0.949789455736334,0.771481589194333,0.4169177054960651,0
5,Ar2_v_C=O|Ar1_NBO_-O|Entry|Ar2_I_C=O|Ar1_I_C=O,0.9568307890293191,0.7713713440513709,0.386580487948167,0
5,Ar2_LUMO|Ar1_NBO_=O|Ar2_I_C=O|ar2_enthalpy_hartree|sum_enthalpy_hartree,0.9516458120149527,0.7713326159470466,0.40913809786676925,0
4,Ar1_LUMO|Ar2_LUMO|sum_homo_hartree|Ar2_HOMO,0.9123646272283753,0.7713042303236572,0.5507983031371999,0
5,Ar1_LUMO|prod_homo_hartree|sum_homo_hartree|Ar1_NBO_=O|ar2_enthalpy_hartree,0.9407984967831795,0.7712367716387971,0.4527091179023328,0
5,Ar2_LUMO|prod_homo_hartree|Ar1_NBO_=O|Ar1_NBO_-O|ar2_enthalpy_hartree,0.9470586069728569,0.7711851887326786,0.4281052529308884,0
5,Ar1_LUMO|Ar2_v_C=O|Ar1_NBO_=O|Ar1_HOMO|Ar2_NBO_-O,0.9440554665672523,0.7711849010835986,0.4400800715994004,0
5,Ar1_LUMO|Ar2_LUMO|Ar2_NBO_C2|Ar1_NBO_C2|Entry,0.9165942385772747,0.7711424400320666,0.5373421395035787,0
5,Ar1_LUMO|sum_homo_hartree|Ar2_NBO_=O|Entry|Ar2_I_C=O,0.9639252426693967,0.7711410746526065,0.353390266634816,0
5,Ar1_LUMO|Ar1_v_C=O|Ar2_v_C=O|Ar1_NBO_-O|Ar1_NBO_C2,0.9502139519350287,0.7711360835282094,0.41515158609931246,0
5,Ar2_LUMO|Ar1_v_C=O|Ar2_v_C=O|Ar1_NBO_-O|Ar2_NBO_C2,0.9515956722101313,0.7711313189189808,0.40935016625288434,0
4,Ar2_HOMO|Ar1_NBO_=O|Ar1_NBO_-O|Ar1_I_C=O,0.9092147764131056,0.771116039988915,0.5606095067709597,0
5,Ar1_LUMO|Ar1_NBO_=O|Ar2_NBO_C2|Ar1_NBO_C2|Ar2_I_C=O,0.9427973208580516,0.7711043591999102,0.44500107426542374,0
5,prod_homo_hartree|sum_homo_hartree|Ar1_NBO_=O|Ar1_NBO_-O|ar2_enthalpy_hartree,0.9260799466441072,0.7710648955856059,0.5058642755125988,0
3,Ar1_LUMO|Ar1_v_C=O|sum_enthalpy_hartree,0.8727136245668691,0.7710523250903386,0.6638100669621084,0
5,Ar1_LUMO|prod_homo_hartree|sum_homo_hartree|Ar2_NBO_=O|Ar2_HOMO,0.9452928139577864,0.7710413437201153,0.43518614751155044,0
5,Ar1_LUMO|prod_homo_hartree|sum_homo_hartree|Ar2_NBO_=O|Ar1_HOMO,0.9452928139577864,0.7710413437201142,0.4351861475115503,0
5,Ar1_LUMO|prod_homo_hartree|Ar2_NBO_=O|Ar2_HOMO|Ar1_HOMO,0.9452928139577862,0.7710413437201119,0.4351861475115512,0
4,Ar2_LUMO|Ar2_NBO_=O|Ar1_HOMO|Ar2_NBO_-O,0.9317018772227883,0.7709795449662039,0.48624736171785055,0
5,Ar2_LUMO|Ar2_v_C=O|Ar2_NBO_C2|Ar2_I_C=O|sum_enthalpy_hartree,0.9432328268396156,0.770943618726293,0.44330385559386876,0
5,Ar1_LUMO|Ar2_NBO_=O|Ar1_NBO_=O|Ar2_NBO_C2|Ar1_NBO_C2,0.9306262572530397,0.770925393883569,0.4900613332617631,0
5,Ar1_LUMO|sum_homo_hartree|Ar2_v_C=O|Ar2_I_C=O|Ar1_I_C=O,0.9690189375447255,0.770911941948655,0.32749225081576244,0
5,Ar2_LUMO|Ar2_NBO_=O|Ar1_NBO_=O|Ar1_NBO_-O|Ar2_I_C=O,0.9550217156306453,0.7708643615671374,0.39459748908931913,0
5,Ar2_v_C=O|Ar1_NBO_C2|Ar2_I_C=O|Ar1_I_C=O|sum_enthalpy_hartree,0.9517295890266741,0.7708602752387388,0.40878351403364543,0
5,Ar1_LUMO|Ar1_NBO_=O|Ar1_HOMO|Ar2_NBO_C2|sum_enthalpy_hartree,0.9304382124522474,0.7708357635325163,0.49072506509109015,0
5,Ar1_LUMO|Ar2_NBO_=O|Ar1_NBO_=O|Ar1_NBO_-O|Ar2_I_C=O,0.9550299899817947,0.7708289779142334,0.39456119170260506,0
5,Ar1_LUMO|Ar2_NBO_=O|Ar1_NBO_=O|Ar2_NBO_-O|Ar2_I_C=O,0.9550428445249244,0.7707453947002436,0.3945047956027051,0
5,Ar1_LUMO|Ar1_v_C=O|Ar2_v_C=O|Ar1_HOMO|Ar1_NBO_C2,0.9495668420441388,0.7707271275837404,0.4178409074456789,0
5,Ar2_LUMO|Ar1_HOMO|Ar2_NBO_-O|Entry|Ar2_I_C=O,0.9563283544178824,0.7707139339593083,0.38882363215249843,0
5,Ar2_NBO_=O|Ar1_NBO_-O|Ar2_NBO_-O|Ar2_I_C=O|sum_enthalpy_hartree,0.9364082955443354,0.7706748409953791,0.4691947103263292,0
5,Ar2_LUMO|sum_homo_hartree|Ar1_v_C=O|Ar2_I_C=O|sum_enthalpy_hartree,0.9752257675867615,0.7705838628632636,0.2928552258676477,0
3,Ar1_v_C=O|Ar2_NBO_C2|Ar1_NBO_C2,0.9167100609425685,0.7705816700557659,0.5369689167322248,0
4,Ar1_LUMO|Ar2_v_C=O|ar2_enthalpy_hartree|Ar1_I_C=O,0.9659956884252188,0.7705577878580693,0.3430993283689445,0
5,Ar2_LUMO|Ar1_NBO_=O|Ar2_I_C=O|ar2_enthalpy_hartree|Ar1_I_C=O,0.9523407964549975,0.770510113250111,0.4061872290912101,0
5,prod_homo_hartree|Ar2_NBO_=O|Ar1_NBO_C2|Entry|Ar2_I_C=O,0.9596353316635235,0.7704667152698338,0.37381228386974774,0
3,Ar1_NBO_=O|Ar2_NBO_-O|sum_enthalpy_hartree,0.8792200049198976,0.7704570166819119,0.6466218537079196,0
5,prod_homo_hartree|sum_homo_hartree|Ar1_v_C=O|Ar1_HOMO|Ar1_NBO_-O,0.9649704770789933,0.7704553325475234,0.34823304929034177,0
5,prod_homo_hartree|sum_homo_hartree|Ar1_v_C=O|Ar2_HOMO|Ar1_NBO_-O,0.9649704770789933,0.7704553325475226,0.3482330492903422,0
5,prod_homo_hartree|Ar1_v_C=O|Ar2_HOMO|Ar1_HOMO|Ar1_NBO_-O,0.9649704770789929,0.7704553325475194,0.34823304929034427,0
5,Ar2_LUMO|Ar2_NBO_=O|Ar1_NBO_=O|Ar2_NBO_C2|Ar1_I_C=O,0.9432745655506682,0.7704259968007033,0.4431408535199534,0
5,Ar2_LUMO|Ar2_NBO_=O|Ar1_NBO_=O|Ar2_NBO_-O|Ar2_I_C=O,0.9550000845490766,0.770408175961524,0.394692363144678,0
3,Ar1_LUMO|Ar2_NBO_C2|Ar2_I_C=O,0.8825859281255102,0.770340341864816,0.6375480903007916,0
5,Ar2_LUMO|Ar1_NBO_=O|Ar2_NBO_-O|Ar1_I_C=O|sum_enthalpy_hartree,0.9584077851129363,0.7703075426989756,0.37945379318466793,0
3,Ar1_v_C=O|Ar1_NBO_-O|Ar1_I_C=O,0.8679582513885475,0.7702729269505308,0.6760962202053927,0
5,Ar1_v_C=O|Ar2_HOMO|Ar1_NBO_=O|Ar1_NBO_C2|Ar1_I_C=O,0.9398186396050243,0.7702039602499864,0.4564401872083943,0
5,Ar1_LUMO|Ar2_NBO_=O|Ar2_NBO_C2|Ar1_NBO_C2|sum_enthalpy_hartree,0.9411490067125147,0.7701702087099004,0.4513669677882661,0
5,Ar1_LUMO|prod_homo_hartree|Ar1_v_C=O|Entry|sum_enthalpy_hartree,0.9224928802005956,0.7701655378596131,0.5179927410711053,0
5,Ar2_NBO_=O|Ar1_NBO_=O|Ar1_NBO_-O|Ar2_I_C=O|sum_enthalpy_hartree,0.9364192472565589,0.7701627203585084,0.46915430641874584,0
5,Ar2_LUMO|Ar2_NBO_=O|Entry|Ar2_I_C=O|sum_enthalpy_hartree,0.9417368637896999,0.7701616127298616,0.4491069786696073,0
5,Ar2_v_C=O|Ar2_NBO_=O|Ar1_NBO_-O|Ar2_I_C=O|ar2_enthalpy_hartree,0.9579767401218074,0.7701488094651389,0.3814149783166463,0
5,Ar2_LUMO|Ar1_v_C=O|Ar1_NBO_=O|Ar2_NBO_-O|Ar2_NBO_C2,0.9473842873753634,0.7700825366084845,0.4267864306285693,0
5,prod_homo_hartree|Ar1_v_C=O|Ar2_NBO_=O|Entry|Ar1_I_C=O,0.9526101882164458,0.770074057304746,0.40503762364748536,0
4,Ar1_LUMO|prod_homo_hartree|Ar2_NBO_=O|Ar2_NBO_-O,0.9359484079548708,0.7700527937602073,0.4708882339740119,0
4,Ar1_LUMO|Ar2_NBO_=O|Ar1_NBO_=O|Ar1_NBO_C2,0.927959556600245,0.7700378022271265,0.4993914045407618,0
5,Ar2_NBO_=O|Ar1_NBO_=O|Ar2_NBO_-O|Ar2_I_C=O|sum_enthalpy_hartree,0.9364429939628105,0.7700312746310066,0.46906668627064607,0
5,Ar1_v_C=O|Ar2_NBO_=O|Ar1_HOMO|Ar2_I_C=O|ar2_enthalpy_hartree,0.941341396062317,0.7699839239549275,0.4506285836134991,0
5,sum_homo_hartree|Ar1_v_C=O|Ar2_NBO_=O|Entry|Ar1_I_C=O,0.9512389202097185,0.7699777133157386,0.41085590347748807,0
5,Ar2_LUMO|Ar2_v_C=O|Ar2_HOMO|Ar2_I_C=O|sum_enthalpy_hartree,0.9403938797126895,0.7699759823609209,0.45425352060603813,0
5,Ar1_NBO_=O|Ar2_NBO_-O|ar2_enthalpy_hartree|Ar1_I_C=O|sum_enthalpy_hartree,0.9358640232919306,0.7699553402959372,0.47119831733653494,0
5,Ar2_LUMO|Ar1_v_C=O|Ar2_v_C=O|Ar1_NBO_-O|Ar2_NBO_-O,0.9490956937232139,0.7698913269731303,0.419788112469888,0
5,Ar1_LUMO|Ar2_LUMO|Ar2_NBO_=O|Ar1_NBO_=O|Ar1_NBO_C2,0.9306262572530397,0.7698757316608064,0.49006133326176304,0
5,Ar2_v_C=O|Ar1_HOMO|Ar1_NBO_C2|Ar2_I_C=O|ar2_enthalpy_hartree,0.9563681492335103,0.7698497270223331,0.38864643833431073,0
3,Ar1_LUMO|prod_homo_hartree|Ar1_v_C=O,0.9010248089530422,0.769842002205734,0.5853505743587802,0
5,Ar1_LUMO|Ar2_LUMO|Ar1_HOMO|Ar2_NBO_C2|ar2_enthalpy_hartree,0.9459430960921498,0.7698052926513729,0.43259197487213064,0
5,Ar1_LUMO|Ar1_NBO_=O|Ar2_NBO_C2|Entry|Ar1_I_C=O,0.9366081544924119,0.7697671725765347,0.4684568266951066,0
5,Ar2_LUMO|Ar1_NBO_=O|Ar1_NBO_C2|Ar1_I_C=O|sum_enthalpy_hartree,0.9517315099720742,0.7697609097288736,0.4087753800794525,0
5,Ar1_LUMO|Ar2_NBO_=O|Ar1_HOMO|Ar2_NBO_-O|Ar2_I_C=O,0.9566950988954103,0.7697208568260082,0.3871875641743094,0
5,Ar1_LUMO|Ar1_v_C=O|Ar2_v_C=O|Ar2_HOMO|Ar2_I_C=O,0.9674053236114046,0.7697154265018356,0.33591253566733326,0
4,Ar2_LUMO|Ar2_v_C=O|Ar1_NBO_=O|Ar1_NBO_C2,0.9346384664709577,0.7697087640918725,0.47567901335379575,0
5,Ar2_LUMO|sum_homo_hartree|Ar2_v_C=O|Entry|ar2_enthalpy_hartree,0.9352556638971538,0.7696941675162221,0.47342780983106925,0
