category,target,k,features,R2,Q2,RMSE,CV,equation
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),4,ar2_homo_hartree|ar2_isotropic_polarizability_au|ar2_Ar_Ster_B5|ar1_Ar_NBO_OH,0.6668738946076633,0.36097055275654033,2.5569671460910754,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),4,ar2_homo_hartree|ar2_isotropic_polarizability_au|ar2_sterimol_B5|ar1_nbo_q_a,0.6668738946076633,0.36097055275654033,2.5569671460910754,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),4,ar2_homo_hartree|ar2_isotropic_polarizability_au|ar2_sterimol_B5|ar1_Ar_NBO_OH,0.6668738946076633,0.36097055275654033,2.5569671460910754,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),4,ar2_Ar_HOMO|ar2_homo_hartree|ar2_Ar_polar|ar1_bond_length_c_a,0.717638456810529,0.36081483619222454,2.3540928462032533,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),4,ar2_Ar_HOMO|ar2_homo_hartree|ar2_isotropic_polarizability_au|ar1_bond_length_c_a,0.717638456810529,0.36081483619222454,2.3540928462032533,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),5,ar2_Ar_HOMO|rate kobs (s-1)|ar2_gap_hartree|ar1_bond_length_c_e|ar2_Ar_Ster_B5,0.7852957844895514,0.3607694185737095,2.052773818153192,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),5,ar2_Ar_HOMO|rate kobs (s-1)|ar2_gap_hartree|ar1_bond_length_c_e|ar2_sterimol_B5,0.7852957844895514,0.3607694185737095,2.052773818153192,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),5,ar2_homo_hartree|rate kobs (s-1)|ar2_gap_hartree|ar1_bond_length_c_e|ar2_Ar_Ster_B5,0.7852957844895514,0.3607694185737095,2.052773818153192,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),5,ar2_homo_hartree|rate kobs (s-1)|ar2_gap_hartree|ar1_bond_length_c_e|ar2_sterimol_B5,0.7852957844895514,0.3607694185737095,2.052773818153192,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c10_eps01_g03,ln(kobs),3,ar2_Ar_HOMO|ar2_scf_energy_hartree|rate kobs (s-1),0.6808770616831222,0.36050006678836943,2.5026483185092077,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
