category,target,k,features,R2,Q2,RMSE,CV,equation
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,rate kobs (s-1)|ar2_gap_hartree|ar1_bond_length_c_e|ar2_Ar_Ster_B5|ar1_Ar_NBO_OH,0.7685988264312026,0.14767087610381735,2.1310988403878657,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,rate kobs (s-1)|ar2_gap_hartree|ar1_bond_length_c_e|ar2_sterimol_B5|ar1_nbo_q_a,0.7685988264312026,0.14767087610381735,2.1310988403878657,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,rate kobs (s-1)|ar2_gap_hartree|ar1_bond_length_c_e|ar2_sterimol_B5|ar1_Ar_NBO_OH,0.7685988264312026,0.14767087610381735,2.1310988403878657,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar1_bond_length_c_a|ar2_gap_hartree|ar1_bond_length_c_e|ar2_Ar_Ster_B5,0.7211908101914211,0.1476218529461777,2.3392377096867647,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar1_bond_length_c_a|ar2_gap_hartree|ar1_bond_length_c_e|ar2_sterimol_B5,0.7211908101914211,0.1476218529461777,2.3392377096867647,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_scf_energy_hartree|ar1_bond_length_c_a|ar2_Ar_Ster_B5,0.6177134696546873,0.14684357144112925,2.739146825799144,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_scf_energy_hartree|ar1_bond_length_c_a|ar2_sterimol_B5,0.6177134696546873,0.14684357144112925,2.739146825799144,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_gibbs_free_energy_hartree|ar1_bond_length_c_a|ar2_Ar_Ster_B5,0.6176961243310315,0.14673795896395525,2.739208966164481,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_gibbs_free_energy_hartree|ar1_bond_length_c_a|ar2_sterimol_B5,0.6176961243310315,0.14673795896395525,2.739208966164481,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_enthalpy_hartree|ar1_bond_length_c_a|ar2_Ar_Ster_B5,0.6176981367499887,0.1467065425463363,2.7392017566596127,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_enthalpy_hartree|ar1_bond_length_c_a|ar2_sterimol_B5,0.6176981367499887,0.1467065425463363,2.7392017566596127,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|ar2_homo_hartree|ar1_q_a|ar1_nbo_q_a,0.7793735822547034,0.1465339146171255,2.0808921455453286,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|ar2_homo_hartree|ar1_q_a|ar1_Ar_NBO_OH,0.7793735822547034,0.1465339146171255,2.0808921455453286,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|ar2_Ar_polar|ar2_gap_hartree|ar1_nbo_q_a,0.7046942421047868,0.14604212060061217,2.4074472037387173,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|ar2_Ar_polar|ar2_gap_hartree|ar1_Ar_NBO_OH,0.7046942421047868,0.14604212060061217,2.4074472037387173,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|ar2_gap_hartree|ar1_nbo_q_a,0.7046942421047868,0.14604212060061217,2.4074472037387173,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|ar2_gap_hartree|ar1_Ar_NBO_OH,0.7046942421047868,0.14604212060061217,2.4074472037387173,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_homo_hartree|ar2_Ar_polar|ar2_gap_hartree|ar1_nbo_q_a,0.7046942421047868,0.14604212060061217,2.4074472037387173,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_homo_hartree|ar2_Ar_polar|ar2_gap_hartree|ar1_Ar_NBO_OH,0.7046942421047868,0.14604212060061217,2.4074472037387173,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_homo_hartree|ar2_isotropic_polarizability_au|ar2_gap_hartree|ar1_nbo_q_a,0.7046942421047868,0.14604212060061217,2.4074472037387173,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_homo_hartree|ar2_isotropic_polarizability_au|ar2_gap_hartree|ar1_Ar_NBO_OH,0.7046942421047868,0.14604212060061217,2.4074472037387173,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_lumo_hartree|ar2_Ar_LUMO|ar1_nbo_q_a,0.5987056981948232,0.14603089929155433,2.80641769931705,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_lumo_hartree|ar2_Ar_LUMO|ar1_Ar_NBO_OH,0.5987056981948232,0.14603089929155433,2.80641769931705,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_scf_energy_hartree|rate kobs (s-1)|ar2_lumo_hartree|ar1_bond_length_c_e,0.8145723358051746,0.14584061554880545,1.9076912071480256,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_scf_energy_hartree|rate kobs (s-1)|ar2_Ar_LUMO|ar1_bond_length_c_e,0.8145723358051746,0.14584061554880545,1.9076912071480256,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_scf_energy_hartree|rate kobs (s-1)|ar2_lumo_hartree|ar1_bond_length_c_e,0.8145723358051746,0.14584061554880545,1.9076912071480256,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_scf_energy_hartree|rate kobs (s-1)|ar2_Ar_LUMO|ar1_bond_length_c_e,0.8145723358051746,0.14584061554880545,1.9076912071480256,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_gibbs_free_energy_hartree|rate kobs (s-1)|ar2_lumo_hartree|ar1_bond_length_c_e,0.8145710085511021,0.145804705450313,1.9076980345715493,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_gibbs_free_energy_hartree|rate kobs (s-1)|ar2_Ar_LUMO|ar1_bond_length_c_e,0.8145710085511021,0.145804705450313,1.9076980345715493,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_gibbs_free_energy_hartree|rate kobs (s-1)|ar2_lumo_hartree|ar1_bond_length_c_e,0.8145710085511021,0.145804705450313,1.9076980345715493,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_gibbs_free_energy_hartree|rate kobs (s-1)|ar2_Ar_LUMO|ar1_bond_length_c_e,0.8145710085511021,0.145804705450313,1.9076980345715493,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_enthalpy_hartree|rate kobs (s-1)|ar2_lumo_hartree|ar1_bond_length_c_e,0.8145677798266704,0.1458017370043896,1.9077146430975207,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_enthalpy_hartree|rate kobs (s-1)|ar2_Ar_LUMO|ar1_bond_length_c_e,0.8145677798266704,0.1458017370043896,1.9077146430975207,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_enthalpy_hartree|rate kobs (s-1)|ar2_lumo_hartree|ar1_bond_length_c_e,0.8145677798266704,0.1458017370043896,1.9077146430975207,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_enthalpy_hartree|rate kobs (s-1)|ar2_Ar_LUMO|ar1_bond_length_c_e,0.8145677798266704,0.1458017370043896,1.9077146430975207,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|ar2_homo_hartree|ar1_q_a|ar1_bond_length_c_e,0.8095450878248835,0.14534650090089252,1.9333785828977996,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_Ar_polar|ar1_q_a|ar1_bond_length_c_e|ar2_Ar_Ster_B5,0.8033321771836479,0.1448737032727958,1.9646602989015538,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_Ar_polar|ar1_q_a|ar1_bond_length_c_e|ar2_sterimol_B5,0.8033321771836479,0.1448737032727958,1.9646602989015538,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|ar1_q_a|ar1_bond_length_c_e|ar2_Ar_Ster_B5,0.8033321771836479,0.1448737032727958,1.9646602989015538,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|ar1_q_a|ar1_bond_length_c_e|ar2_sterimol_B5,0.8033321771836479,0.1448737032727958,1.9646602989015538,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_Ar_polar|ar1_q_a|ar1_bond_length_c_e|ar2_Ar_Ster_B5,0.8033321771836479,0.1448737032727958,1.9646602989015538,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_Ar_polar|ar1_q_a|ar1_bond_length_c_e|ar2_sterimol_B5,0.8033321771836479,0.1448737032727958,1.9646602989015538,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_isotropic_polarizability_au|ar1_q_a|ar1_bond_length_c_e|ar2_Ar_Ster_B5,0.8033321771836479,0.1448737032727958,1.9646602989015538,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_isotropic_polarizability_au|ar1_q_a|ar1_bond_length_c_e|ar2_sterimol_B5,0.8033321771836479,0.1448737032727958,1.9646602989015538,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar1_bond_length_c_a|ar2_gap_hartree|ar2_Ar_Ster_B5,0.720608876744232,0.14464127681406125,2.341677677834258,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar1_bond_length_c_a|ar2_gap_hartree|ar2_sterimol_B5,0.720608876744232,0.14464127681406125,2.341677677834258,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_Ar_polar|rate kobs (s-1)|ar1_bond_length_c_a|ar1_q_a,0.8151933585069062,0.14434532947315015,1.9044939680403958,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar1_bond_length_c_a|ar1_q_a,0.8151933585069062,0.14434532947315015,1.9044939680403958,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_Ar_polar|rate kobs (s-1)|ar1_bond_length_c_a|ar1_q_a,0.8151933585069062,0.14434532947315015,1.9044939680403958,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar1_bond_length_c_a|ar1_q_a,0.8151933585069062,0.14434532947315015,1.9044939680403958,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|ar2_lumo_hartree|ar1_q_a|ar1_bond_length_c_e,0.8428505873969393,0.14430352260361023,1.7562130306972863,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|ar2_Ar_LUMO|ar1_q_a|ar1_bond_length_c_e,0.8428505873969393,0.14430352260361023,1.7562130306972863,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_homo_hartree|ar2_lumo_hartree|ar1_q_a|ar1_bond_length_c_e,0.8428505873969393,0.14430352260361023,1.7562130306972863,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_homo_hartree|ar2_Ar_LUMO|ar1_q_a|ar1_bond_length_c_e,0.8428505873969393,0.14430352260361023,1.7562130306972863,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_Ar_HOMO|ar2_Ar_polar|ar2_isotropic_polarizability_au,0.6115607250868782,0.14389910267018824,2.7611015614175805,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_homo_hartree|ar2_Ar_polar|ar2_isotropic_polarizability_au,0.6115607250868782,0.14389910267018824,2.7611015614175805,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|ar1_bond_length_c_a|ar2_gap_hartree|ar1_nbo_q_a,0.7784075031007827,0.1438359218885047,2.0854430752706166,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|ar1_bond_length_c_a|ar2_gap_hartree|ar1_Ar_NBO_OH,0.7784075031007827,0.1438359218885047,2.0854430752706166,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_homo_hartree|ar1_bond_length_c_a|ar2_gap_hartree|ar1_nbo_q_a,0.7784075031007827,0.1438359218885047,2.0854430752706166,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_homo_hartree|ar1_bond_length_c_a|ar2_gap_hartree|ar1_Ar_NBO_OH,0.7784075031007827,0.1438359218885047,2.0854430752706166,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_Ar_HOMO|ar2_homo_hartree|ar2_enthalpy_hartree,0.610690884056206,0.14356877840956683,2.7641913318526408,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_Ar_HOMO|ar2_homo_hartree|ar2_scf_energy_hartree,0.6106971836827518,0.14354049780896527,2.7641689673062904,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_Ar_HOMO|ar2_homo_hartree|ar2_gibbs_free_energy_hartree,0.6106896529610788,0.14353596811995994,2.7641957023896384,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|ar2_Ar_polar|rate kobs (s-1)|ar2_gap_hartree,0.7856426292757969,0.14294482301352174,2.0511150671237384,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar2_gap_hartree,0.7856426292757969,0.14294482301352174,2.0511150671237384,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_homo_hartree|ar2_Ar_polar|rate kobs (s-1)|ar2_gap_hartree,0.7856426292757969,0.14294482301352174,2.0511150671237384,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_homo_hartree|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar2_gap_hartree,0.7856426292757969,0.14294482301352174,2.0511150671237384,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,rate kobs (s-1)|ar2_lumo_hartree|ar1_nbo_q_a|ar1_Ar_NBO_OH,0.6774510958424917,0.14116082967106747,2.516046131180771,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,rate kobs (s-1)|ar2_Ar_LUMO|ar1_nbo_q_a|ar1_Ar_NBO_OH,0.6774510958424917,0.14116082967106747,2.516046131180771,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_scf_energy_hartree|ar2_gibbs_free_energy_hartree|ar2_enthalpy_hartree,0.3572253124646402,0.1410951678290081,3.5518138559951904,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_gibbs_free_energy_hartree|ar1_bond_length_c_e|ar2_Ar_Ster_B5,0.6285556174192459,0.1405504069507637,2.7000245411830934,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_gibbs_free_energy_hartree|ar1_bond_length_c_e|ar2_sterimol_B5,0.6285556174192459,0.1405504069507637,2.7000245411830934,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_enthalpy_hartree|ar1_bond_length_c_e|ar2_Ar_Ster_B5,0.6285367192521494,0.14050994760231816,2.700093225578848,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_enthalpy_hartree|ar1_bond_length_c_e|ar2_sterimol_B5,0.6285367192521494,0.14050994760231816,2.700093225578848,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_scf_energy_hartree|ar1_bond_length_c_e|ar2_Ar_Ster_B5,0.628590324888473,0.1404993729444608,2.6998983941578008,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar2_scf_energy_hartree|ar1_bond_length_c_e|ar2_sterimol_B5,0.628590324888473,0.1404993729444608,2.6998983941578008,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|ar1_q_a|ar2_Ar_Ster_B5|ar2_sterimol_B5,0.6876233941537958,0.14035441741924948,2.4760537326534107,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_homo_hartree|ar1_q_a|ar2_Ar_Ster_B5|ar2_sterimol_B5,0.6876233941537958,0.14035441741924948,2.4760537326534107,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_homo_hartree|ar2_Ar_polar|rate kobs (s-1)|ar2_gap_hartree,0.7709695650503069,0.1403356117763509,2.120154026905601,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_homo_hartree|ar2_isotropic_polarizability_au|rate kobs (s-1)|ar2_gap_hartree,0.7709695650503069,0.1403356117763509,2.120154026905601,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|rate kobs (s-1)|ar1_bond_length_c_a|ar1_q_a|ar2_Ar_Ster_B5,0.8158959126790538,0.13997612941759008,1.9008704937221572,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|rate kobs (s-1)|ar1_bond_length_c_a|ar1_q_a|ar2_sterimol_B5,0.8158959126790538,0.13997612941759008,1.9008704937221572,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|rate kobs (s-1)|ar1_bond_length_c_a|ar1_q_a|ar2_Ar_Ster_B5,0.8158959126790538,0.13997612941759008,1.9008704937221572,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|rate kobs (s-1)|ar1_bond_length_c_a|ar1_q_a|ar2_sterimol_B5,0.8158959126790538,0.13997612941759008,1.9008704937221572,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar1_bond_length_c_a|ar2_lumo_hartree|ar2_Ar_Ster_B5,0.7219945219091701,0.13991406848255716,2.3358636644884267,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar1_bond_length_c_a|ar2_lumo_hartree|ar2_sterimol_B5,0.7219945219091701,0.13991406848255716,2.3358636644884267,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar1_bond_length_c_a|ar2_Ar_LUMO|ar2_Ar_Ster_B5,0.7219945219091701,0.13991406848255716,2.3358636644884267,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),3,ar1_bond_length_c_a|ar2_Ar_LUMO|ar2_sterimol_B5,0.7219945219091701,0.13991406848255716,2.3358636644884267,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_scf_energy_hartree|rate kobs (s-1)|ar2_gap_hartree|ar1_bond_length_c_e,0.8142059290423689,0.1396664743931988,1.909575084616589,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_scf_energy_hartree|rate kobs (s-1)|ar2_gap_hartree|ar1_bond_length_c_e,0.8142059290423689,0.1396664743931988,1.909575084616589,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_enthalpy_hartree|rate kobs (s-1)|ar2_gap_hartree|ar1_bond_length_c_e,0.8142027502234235,0.1396097451832058,1.9095914203571787,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_enthalpy_hartree|rate kobs (s-1)|ar2_gap_hartree|ar1_bond_length_c_e,0.8142027502234235,0.1396097451832058,1.9095914203571787,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_Ar_HOMO|ar2_gibbs_free_energy_hartree|rate kobs (s-1)|ar2_gap_hartree|ar1_bond_length_c_e,0.8142036642403576,0.13960141446400187,1.9095867232988415,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),5,ar2_homo_hartree|ar2_gibbs_free_energy_hartree|rate kobs (s-1)|ar2_gap_hartree|ar1_bond_length_c_e,0.8142036642403576,0.13960141446400187,1.9095867232988415,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|rate kobs (s-1)|ar2_gap_hartree|ar1_q_a,0.7717520577503028,0.13937861694209353,2.1165291276835636,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_homo_hartree|rate kobs (s-1)|ar2_gap_hartree|ar1_q_a,0.7717520577503028,0.13937861694209353,2.1165291276835636,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_Ar_HOMO|ar2_gap_hartree|ar1_q_a|ar1_bond_length_c_e,0.8434896861686774,0.13803366091115543,1.7526382891744459,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
azoarene_svr_rbf_c30_eps005_scale,ln(kobs),4,ar2_homo_hartree|ar2_gap_hartree|ar1_q_a|ar1_bond_length_c_e,0.8434896861686774,0.13803366091115543,1.7526382891744459,LOOCV,ln(kobs) = <nonlinear model; no closed-form linear equation>
